"iso_2","iso_3","country","continent","oecd","year","category","value"
"FR","FRA","France","EU",1,"2016","6000",11.716
"FR","FRA","France","EU",1,"2017","6000",12.51
"FR","FRA","France","EU",1,"2013","6000",14.116
"FR","FRA","France","EU",1,"2020","1200",60.864
"FR","FRA","France","EU",1,"2019","6000",13.705
"FR","FRA","France","EU",1,"2020","6000",14.237
"FR","FRA","France","EU",1,"2016","1300",0
"FR","FRA","France","EU",1,"2008","6000",39.026
"FR","FRA","France","EU",1,"2009","6000",38.038
"FR","FRA","France","EU",1,"2016","1200",50.139
"FR","FRA","France","EU",1,"2017","1200",60.161
"FR","FRA","France","EU",1,"2018","1200",58.48
"FR","FRA","France","EU",1,"2019","1200",60.615
"FR","FRA","France","EU",1,"2014","1300",0
"FR","FRA","France","EU",1,"2015","1300",0
"FR","FRA","France","EU",1,"2015","4000",98.899
"FR","FRA","France","EU",1,"2017","1300",0
"FR","FRA","France","EU",1,"2011","3000",38.459
"FR","FRA","France","EU",1,"2018","1300",0
"FR","FRA","France","EU",1,"2019","1300",0
"FR","FRA","France","EU",1,"2020","1300",0
"FR","FRA","France","EU",1,"2016","3000",38.278
"FR","FRA","France","EU",1,"2017","3000",40.086
"FR","FRA","France","EU",1,"2018","3000",42.103
"FR","FRA","France","EU",1,"2019","3000",48.53
"FR","FRA","France","EU",1,"2008","5000",309.272
"FR","FRA","France","EU",1,"2013","1300",0
"FR","FRA","France","EU",1,"2012","1300",0
"FR","FRA","France","EU",1,"2009","3000",35.48
"FR","FRA","France","EU",1,"2010","3000",35.471
"FR","FRA","France","EU",1,"2008","1100",213.968
"FR","FRA","France","EU",1,"2009","1100",191.96
"FR","FRA","France","EU",1,"2010","1100",189.558
"FR","FRA","France","EU",1,"2011","1100",212.438
"FR","FRA","France","EU",1,"2012","1100",215.319
"FR","FRA","France","EU",1,"2013","1100",236.785
"FR","FRA","France","EU",1,"2019","5000",337.526
"FR","FRA","France","EU",1,"2020","5000",322.449
"FR","FRA","France","EU",1,"2016","2000",412.079
"FR","FRA","France","EU",1,"2015","1100",207.342
"FR","FRA","France","EU",1,"2016","1100",211.219
"FR","FRA","France","EU",1,"2020","2000",389.693
"FR","FRA","France","EU",1,"2017","1100",221.453
"FR","FRA","France","EU",1,"2016","4000",101.567
"FR","FRA","France","EU",1,"2017","4000",109.979
"FR","FRA","France","EU",1,"2018","4000",111.277
"FR","FRA","France","EU",1,"2019","4000",106.065
"FR","FRA","France","EU",1,"2020","4000",104.339
"FR","FRA","France","EU",1,"2015","1200",50.824
"FR","FRA","France","EU",1,"2016","CUS",2.012
"FR","FRA","France","EU",1,"2017","CUS",2.151
"FR","FRA","France","EU",1,"2018","CUS",2.442
"FR","FRA","France","EU",1,"2019","CUS",2.269
"FR","FRA","France","EU",1,"2020","CUS",2.353
"FR","FRA","France","EU",1,"2011","1300",0
"FR","FRA","France","EU",1,"2008","3000",35.447
"FR","FRA","France","EU",1,"2012","5000",312.403
"FR","FRA","France","EU",1,"2013","5000",327.649
"FR","FRA","France","EU",1,"2012","3000",37.976
"FR","FRA","France","EU",1,"2013","3000",44.348
"FR","FRA","France","EU",1,"2014","3000",45.434
"FR","FRA","France","EU",1,"2015","3000",38.139
"FR","FRA","France","EU",1,"2018","5000",344.377
"FR","FRA","France","EU",1,"2014","2000",482.395
"FR","FRA","France","EU",1,"2015","2000",407.734
"FR","FRA","France","EU",1,"2020","3000",49.619
"FR","FRA","France","EU",1,"2009","5000",285.966
"FR","FRA","France","EU",1,"2010","5000",295.772
"FR","FRA","France","EU",1,"2011","5000",328.529
"FR","FRA","France","EU",1,"2014","4000",111.124
"FR","FRA","France","EU",1,"2018","1100",262.723
"FR","FRA","France","EU",1,"2014","5000",335.468
"FR","FRA","France","EU",1,"2015","5000",288.755
"FR","FRA","France","EU",1,"2016","5000",296.013
"FR","FRA","France","EU",1,"2017","5000",315.402
"FR","FRA","France","EU",1,"2014","1200",65.833
"FR","FRA","France","EU",1,"2014","CUS",2.424
"FR","FRA","France","EU",1,"2015","CUS",2.143
"FR","FRA","France","EU",1,"2009","4000",89.396
"FR","FRA","France","EU",1,"2017","2000",433.374
"FR","FRA","France","EU",1,"2018","2000",446.764
"FR","FRA","France","EU",1,"2019","2000",404.587
"FR","FRA","France","EU",1,"2012","4000",101.237
"FR","FRA","France","EU",1,"2008","CUS",2.361
"FR","FRA","France","EU",1,"2019","1100",253.737
"FR","FRA","France","EU",1,"2020","1100",250.905
"FR","FRA","France","EU",1,"2012","1200",69.346
"FR","FRA","France","EU",1,"2013","1200",74.119
"FR","FRA","France","EU",1,"2011","2000",464.501
"FR","FRA","France","EU",1,"2012","2000",441.533
"FR","FRA","France","EU",1,"2013","2000",470.249
"FR","FRA","France","EU",1,"2008","1300",0
"FR","FRA","France","EU",1,"2009","1300",0
"FR","FRA","France","EU",1,"2010","1300",0
"FR","FRA","France","EU",1,"2011","4000",104.208
"FR","FRA","France","EU",1,"2009","2000",437.813
"FR","FRA","France","EU",1,"2010","2000",425.594
"FR","FRA","France","EU",1,"2009","1200",38.534
"FR","FRA","France","EU",1,"2008","2000",458.153
"FR","FRA","France","EU",1,"2010","1200",61.742
"FR","FRA","France","EU",1,"2008","4000",94.497
"FR","FRA","France","EU",1,"2012","CUS",2.42
"FR","FRA","France","EU",1,"2013","CUS",2.445
"FR","FRA","France","EU",1,"2011","1200",75.189
"FR","FRA","France","EU",1,"2011","CUS",2.595
"FR","FRA","France","EU",1,"2010","4000",93.407
"FR","FRA","France","EU",1,"2008","1200",82.745
"FR","FRA","France","EU",1,"2009","CUS",2.03
"FR","FRA","France","EU",1,"2013","4000",107.812
"FR","FRA","France","EU",1,"2010","CUS",2.32
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2008","1200",84.033
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2008","4000",110.109
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2010","1200",70.663
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2009","1100",227.405
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2010","1100",227.07
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2009","1300",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2010","1300",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2008","6000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2008","1300",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2009","1200",60.537
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2013","1300",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2014","1300",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2009","6000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2008","2000",180.172
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2009","2000",147.268
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2011","1100",245.192
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2008","1100",283.154
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2008","CUS",4.209
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2009","CUS",3.797
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2010","CUS",4.53
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2011","CUS",4.689
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2012","CUS",4.572
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2013","CUS",4.555
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2014","CUS",4.855
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2015","CUS",4.701
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2016","CUS",4.478
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2017","CUS",4.403
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2018","CUS",4.448
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2019","CUS",4.266
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2020","CUS",3.715
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2012","5000",295.004
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2013","5000",301.44
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2012","1100",238.969
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2013","1100",244.738
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2014","1100",263.6
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2015","1100",258.021
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2016","1100",238.399
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2017","1100",238.949
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2018","1100",257.108
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2019","1100",255.85
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2020","1100",256.234
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2012","1200",68.489
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2013","1200",67.488
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2014","1200",74.078
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2015","1200",66.861
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2016","1200",69.585
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2017","1200",70.277
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2018","1200",73.357
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2019","1200",65.087
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2020","1200",62.753
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2012","1300",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2010","6000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2011","6000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2012","6000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2013","6000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2014","6000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2015","6000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2016","6000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2017","6000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2018","6000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2019","6000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2020","6000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2018","3000",3.473
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2019","3000",3.527
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2020","3000",3.709
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2012","4000",103.506
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2013","4000",109.565
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2008","5000",280.092
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2009","5000",223.27
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2010","5000",251.616
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2011","5000",292.647
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2010","2000",150.35
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2011","2000",162.615
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2012","2000",165.303
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2013","2000",165.824
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2009","4000",91.083
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2010","4000",95.4
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2011","4000",101.642
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2008","3000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2009","3000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2011","1200",72.484
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2014","4000",122.953
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2015","4000",116.983
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2016","4000",109.759
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2017","4000",110.246
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2018","4000",118.259
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2019","4000",115.182
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2020","4000",104.412
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2017","3000",2.372
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2011","1300",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2017","5000",285.584
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2018","5000",306.914
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2019","5000",303.53
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2015","1300",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2016","1300",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2017","1300",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2018","1300",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2019","1300",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2020","1300",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2015","3000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2016","3000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2015","5000",317.466
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2016","5000",290.341
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2018","2000",180.362
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2014","2000",179.662
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2015","2000",174.444
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2020","5000",274.906
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2012","3000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2013","3000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2019","2000",182.814
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2020","2000",185.752
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2016","2000",164.939
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2017","2000",168.25
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2014","5000",330.741
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2010","3000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2011","3000",0
"GB","GBR","United Kingdom of Great Britain and Northern Ireland","EU",1,"2014","3000",0
"GR","GRC","Greece","EU",1,"2013","1300",1.545
"GR","GRC","Greece","EU",1,"2018","CUS",0.266
"GR","GRC","Greece","EU",1,"2014","1300",1.657
"GR","GRC","Greece","EU",1,"2019","CUS",0.335
"GR","GRC","Greece","EU",1,"2012","5000",33.59
"GR","GRC","Greece","EU",1,"2013","5000",33.842
"GR","GRC","Greece","EU",1,"2014","5000",33.782
"GR","GRC","Greece","EU",1,"2020","CUS",0.291
"GR","GRC","Greece","EU",1,"2017","5000",31.222
"GR","GRC","Greece","EU",1,"2018","5000",33.51
"GR","GRC","Greece","EU",1,"2019","5000",32.33
"GR","GRC","Greece","EU",1,"2015","4000",6.01
"GR","GRC","Greece","EU",1,"2012","1300",1.063
"GR","GRC","Greece","EU",1,"2011","6000",0
"GR","GRC","Greece","EU",1,"2015","1300",0.7
"GR","GRC","Greece","EU",1,"2014","2000",24.645
"GR","GRC","Greece","EU",1,"2014","6000",0
"GR","GRC","Greece","EU",1,"2016","4000",6.073
"GR","GRC","Greece","EU",1,"2017","4000",6.269
"GR","GRC","Greece","EU",1,"2020","5000",28.184
"GR","GRC","Greece","EU",1,"2016","5000",30.254
"GR","GRC","Greece","EU",1,"2016","CUS",0.218
"GR","GRC","Greece","EU",1,"2017","CUS",0.3
"GR","GRC","Greece","EU",1,"2008","6000",0
"GR","GRC","Greece","EU",1,"2009","6000",0
"GR","GRC","Greece","EU",1,"2010","6000",0
"GR","GRC","Greece","EU",1,"2008","5000",41.111
"GR","GRC","Greece","EU",1,"2012","6000",0
"GR","GRC","Greece","EU",1,"2013","6000",0
"GR","GRC","Greece","EU",1,"2011","5000",38.142
"GR","GRC","Greece","EU",1,"2008","2000",37.992
"GR","GRC","Greece","EU",1,"2009","2000",33.551
"GR","GRC","Greece","EU",1,"2010","2000",32.777
"GR","GRC","Greece","EU",1,"2011","2000",30.783
"GR","GRC","Greece","EU",1,"2012","2000",26.905
"GR","GRC","Greece","EU",1,"2013","2000",25.692
"GR","GRC","Greece","EU",1,"2008","4000",7.636
"GR","GRC","Greece","EU",1,"2015","2000",20.863
"GR","GRC","Greece","EU",1,"2016","2000",21.357
"GR","GRC","Greece","EU",1,"2017","2000",23.383
"GR","GRC","Greece","EU",1,"2009","5000",36.542
"GR","GRC","Greece","EU",1,"2010","5000",37.047
"GR","GRC","Greece","EU",1,"2008","CUS",0.446
"GR","GRC","Greece","EU",1,"2009","CUS",0.35
"GR","GRC","Greece","EU",1,"2010","CUS",0.368
"GR","GRC","Greece","EU",1,"2011","CUS",0.259
"GR","GRC","Greece","EU",1,"2012","CUS",0.208
"GR","GRC","Greece","EU",1,"2013","CUS",0.196
"GR","GRC","Greece","EU",1,"2014","CUS",0.216
"GR","GRC","Greece","EU",1,"2015","CUS",0.201
"GR","GRC","Greece","EU",1,"2008","1300",2.031
"GR","GRC","Greece","EU",1,"2009","1300",1.785
"GR","GRC","Greece","EU",1,"2010","1300",1.617
"GR","GRC","Greece","EU",1,"2011","1300",1.086
"GR","GRC","Greece","EU",1,"2008","3000",0
"GR","GRC","Greece","EU",1,"2009","3000",0
"GR","GRC","Greece","EU",1,"2010","3000",0
"GR","GRC","Greece","EU",1,"2011","3000",0
"GR","GRC","Greece","EU",1,"2016","1300",0.931
"GR","GRC","Greece","EU",1,"2017","1300",0.975
"GR","GRC","Greece","EU",1,"2018","1300",1.086
"GR","GRC","Greece","EU",1,"2019","1300",0.638
"GR","GRC","Greece","EU",1,"2016","3000",0
"GR","GRC","Greece","EU",1,"2017","3000",0
"GR","GRC","Greece","EU",1,"2018","3000",0
"GR","GRC","Greece","EU",1,"2019","3000",0
"GR","GRC","Greece","EU",1,"2020","3000",0
"GR","GRC","Greece","EU",1,"2013","1100",14.31
"GR","GRC","Greece","EU",1,"2014","1100",14.083
"GR","GRC","Greece","EU",1,"2015","1100",11.265
"GR","GRC","Greece","EU",1,"2016","1100",11.505
"GR","GRC","Greece","EU",1,"2017","1100",12.657
"GR","GRC","Greece","EU",1,"2018","1100",13.631
"GR","GRC","Greece","EU",1,"2019","1100",12.314
"GR","GRC","Greece","EU",1,"2015","5000",28.508
"GR","GRC","Greece","EU",1,"2008","1100",16.163
"GR","GRC","Greece","EU",1,"2009","1100",14.757
"GR","GRC","Greece","EU",1,"2010","1100",11.94
"GR","GRC","Greece","EU",1,"2011","1100",13.749
"GR","GRC","Greece","EU",1,"2012","1100",17.113
"GR","GRC","Greece","EU",1,"2017","1200",3.957
"GR","GRC","Greece","EU",1,"2018","1200",4.718
"GR","GRC","Greece","EU",1,"2019","1200",4.557
"GR","GRC","Greece","EU",1,"2013","4000",7.564
"GR","GRC","Greece","EU",1,"2014","4000",6.81
"GR","GRC","Greece","EU",1,"2015","6000",0
"GR","GRC","Greece","EU",1,"2016","6000",0
"GR","GRC","Greece","EU",1,"2011","1200",5.956
"GR","GRC","Greece","EU",1,"2018","4000",6.557
"GR","GRC","Greece","EU",1,"2019","4000",6.271
"GR","GRC","Greece","EU",1,"2020","4000",5.808
"GR","GRC","Greece","EU",1,"2015","1200",4.215
"GR","GRC","Greece","EU",1,"2016","1200",4.852
"GR","GRC","Greece","EU",1,"2010","4000",4.955
"GR","GRC","Greece","EU",1,"2011","4000",7.132
"GR","GRC","Greece","EU",1,"2012","4000",6.649
"GR","GRC","Greece","EU",1,"2017","6000",0
"GR","GRC","Greece","EU",1,"2018","6000",0
"GR","GRC","Greece","EU",1,"2020","2000",24.349
"GR","GRC","Greece","EU",1,"2009","1200",8.281
"GR","GRC","Greece","EU",1,"2013","1200",2.749
"GR","GRC","Greece","EU",1,"2009","4000",6.564
"GR","GRC","Greece","EU",1,"2019","6000",0
"GR","GRC","Greece","EU",1,"2020","6000",0
"GR","GRC","Greece","EU",1,"2019","2000",24.954
"GR","GRC","Greece","EU",1,"2010","1200",7.572
"GR","GRC","Greece","EU",1,"2013","3000",0
"GR","GRC","Greece","EU",1,"2018","2000",25.342
"GR","GRC","Greece","EU",1,"2012","1200",2.684
"GR","GRC","Greece","EU",1,"2015","3000",0
"GR","GRC","Greece","EU",1,"2014","1200",4.443
"GR","GRC","Greece","EU",1,"2014","3000",0
"GR","GRC","Greece","EU",1,"2012","3000",0
"GR","GRC","Greece","EU",1,"2008","1200",7.585
"HU","HUN","Hungary","EU",1,"2016","1300",0
"HU","HUN","Hungary","EU",1,"2017","1300",0
"HU","HUN","Hungary","EU",1,"2015","1300",0
"HU","HUN","Hungary","EU",1,"2017","1100",7.61
"HU","HUN","Hungary","EU",1,"2013","1300",0
